valid_time,temperature,surface_pressure,total_cloud_cover,low_cloud_cover,medium_cloud_cover,high_cloud_cover,precipitation,humidity,wind_speed
2025-08-09 11:30:00,31.9339,998.18,0.9966736,0.026794434,0.91049194,0.94366455,0.1197,69.9,0.6998
2025-08-09 12:30:00,31.8929,997.59,0.99884033,0.15447998,0.99801636,0.5964966,0.1116,70.33,0.0893
2025-08-09 13:30:00,32.612,997.16,0.99786377,0.21066284,0.9970398,0.39804077,0.3881,68.69,0.1818
2025-08-09 14:30:00,32.8409,996.0,0.9966736,0.09667969,0.9966736,0.3209839,0.4692,68.3,0.6601
2025-08-09 15:30:00,29.8306,995.49,0.9995117,0.019836426,0.9923401,0.7453613,0.421,82.67,1.1321
2025-08-09 16:30:00,29.8576,994.84,1.0,0.00015258789,1.0,0.77682495,0.3357,84.16,0.3517
2025-08-09 17:30:00,29.5171,994.58,0.9996643,0.006652832,0.99902344,0.86932373,1.2693,88.27,0.6028
2025-08-09 18:30:00,29.2661,995.12,1.0,0.0,1.0,0.76498413,0.9332,89.11,0.908
2025-08-09 19:30:00,28.7215,995.94,1.0,0.111206055,0.999176,0.81900024,1.2856,91.9,1.2903
2025-08-09 20:30:00,28.3679,996.29,1.0,0.0006713867,0.99850464,0.94836426,0.8121,94.62,1.4388
2025-08-09 21:30:00,28.3881,996.26,0.9996643,0.013336182,0.9993286,0.8699341,0.5932,95.38,1.4617
2025-08-09 22:30:00,28.0955,996.36,0.9995117,0.013671875,0.9995117,0.6274109,0.3328,96.36,1.7597
2025-08-09 23:30:00,28.0061,996.27,1.0,0.0,1.0,0.6430359,0.2432,96.44,1.7458
2025-08-10 00:30:00,27.929,995.86,0.99902344,0.0066833496,0.9977112,0.7305298,1.0247,96.62,1.5983
2025-08-10 01:30:00,27.7999,995.64,0.9963684,0.06265259,0.9929199,0.45062256,0.7625,97.29,1.8256
2025-08-10 02:30:00,27.7712,995.31,0.99819946,0.3213501,0.990448,0.4489441,0.6247,96.77,1.5477
2025-08-10 03:30:00,26.9247,994.77,0.9541626,0.24279785,0.6618347,0.91101074,0.4745,96.43,1.5305
2025-08-10 04:30:00,26.8653,995.32,0.96051025,0.19213867,0.5578613,0.9211426,1.3599,96.18,1.424
2025-08-10 05:30:00,27.3777,995.51,0.9244995,0.150177,0.56900024,0.815979,0.7172,94.21,1.5317
2025-08-10 06:30:00,27.404,996.04,0.8374939,0.18984985,0.61135864,0.62979126,0.0544,94.5,1.8785
2025-08-10 07:30:00,28.2184,996.54,0.9183655,0.0796814,0.74102783,0.7565613,0.0029,92.09,1.9138
2025-08-10 08:30:00,29.3795,996.81,0.9371948,0.23031616,0.69802856,0.8066406,0.02,87.54,1.9541
2025-08-10 09:30:00,29.4639,996.63,0.83255005,0.4482422,0.27279663,0.64660645,0.0629,89.24,1.656
2025-08-10 10:30:00,31.5692,996.23,0.71032715,0.60098267,0.1923523,0.26419067,0.1082,82.16,1.6733
2025-08-10 11:30:00,32.7193,996.02,0.9837036,0.56033325,0.18835449,0.9572449,0.1545,77.81,1.5854
2025-08-10 12:30:00,33.0579,995.46,1.0,0.45046997,0.2845459,0.98965454,0.1636,76.44,1.5059
2025-08-10 13:30:00,33.8754,994.73,0.9869995,0.55682373,0.894989,0.92681885,0.071,67.62,1.9207
2025-08-10 14:30:00,33.1031,993.31,0.90737915,0.1864624,0.19088745,0.8284302,0.0534,70.23,1.9818
2025-08-10 15:30:00,32.5852,992.66,0.8503113,0.13284302,0.56448364,0.6885376,0.0224,75.55,2.0671
2025-08-10 16:30:00,32.0432,992.05,0.8616638,0.045135498,0.29855347,0.7805176,0.494,75.48,2.2893
2025-08-10 17:30:00,31.7541,992.71,0.88983154,0.09225464,0.65042114,0.6946411,0.0143,77.27,1.4176
2025-08-10 18:30:00,31.8571,993.28,0.9260254,0.095947266,0.59609985,0.82699585,0.0,78.81,1.1918
2025-08-10 19:30:00,31.0523,993.7,0.8658447,0.041625977,0.4427185,0.74716187,0.0,83.37,1.1908
2025-08-10 20:30:00,30.1293,994.22,0.8921814,0.026672363,0.4597168,0.8158264,0.001,89.51,1.1953
2025-08-10 21:30:00,30.1153,994.84,0.8128357,0.003326416,0.4050293,0.6965027,0.0467,90.32,1.2677
2025-08-10 22:30:00,29.2626,994.64,0.9168396,0.07348633,0.40966797,0.83013916,0.0038,91.99,1.839
2025-08-10 23:30:00,29.4252,994.84,0.8838196,0.04348755,0.3833313,0.84716797,0.0,90.09,2.175
2025-08-11 00:30:00,29.2823,994.37,0.9794922,0.0335083,0.27035522,0.95617676,0.0,89.31,2.402
2025-08-11 01:30:00,28.2602,993.82,0.9966736,0.100494385,0.25082397,0.9901428,0.0,93.3,1.749
2025-08-11 02:30:00,27.9718,993.66,0.98349,0.0501709,0.17218018,0.98349,0.0,94.54,1.3247
2025-08-11 03:30:00,28.0522,993.09,1.0,0.05734253,0.14666748,1.0,0.0,92.06,2.004
2025-08-11 04:30:00,28.1529,992.89,1.0,0.13067627,0.20632935,1.0,0.0005,91.63,1.9572
2025-08-11 05:30:00,28.3698,993.66,1.0,0.08001709,0.1583252,1.0,0.0048,90.41,1.4129
2025-08-11 06:30:00,28.3113,994.33,1.0,0.17749023,0.12814331,1.0,0.0072,91.37,1.6745
2025-08-11 07:30:00,28.9536,994.68,1.0,0.14300537,0.013153076,1.0,0.0043,89.49,1.6676
2025-08-11 08:30:00,29.602,995.04,1.0,0.12365723,0.06317139,1.0,0.0086,87.65,1.7068
2025-08-11 09:30:00,29.7702,995.71,1.0,0.88082886,0.20114136,1.0,0.0367,87.65,1.515
2025-08-11 10:30:00,30.6218,995.64,1.0,0.57962036,0.28970337,0.9833374,0.0319,84.06,1.5532
2025-08-11 11:30:00,31.2326,995.56,0.97366333,0.5088196,0.5146179,0.9466553,0.102,81.75,1.8745
2025-08-11 12:30:00,31.365,994.32,0.9213257,0.12731934,0.14233398,0.8919678,0.1187,81.07,1.9689
2025-08-11 13:30:00,31.8855,993.73,0.8528137,0.07614136,0.10916138,0.84295654,0.0482,79.04,1.525
2025-08-11 14:30:00,31.887,992.18,0.9249878,0.33831787,0.38650513,0.914978,0.0467,80.21,1.8373
2025-08-11 15:30:00,32.5254,992.04,1.0,0.76968384,0.8695984,0.96383667,0.0834,76.7,1.0541
2025-08-11 16:30:00,30.5424,992.57,0.9798584,0.10848999,0.35516357,0.9798584,2.4953,82.27,2.5761
2025-08-11 17:30:00,29.7201,991.75,0.9596863,0.08099365,0.18630981,0.9324951,1.5945,87.57,1.4687
2025-08-11 18:30:00,29.7305,992.36,0.92666626,0.101745605,0.22546387,0.9128418,0.0644,86.61,1.0479
2025-08-11 19:30:00,29.224,993.17,0.9503479,0.0847168,0.30114746,0.93966675,0.0062,88.89,0.8339
2025-08-11 20:30:00,28.7586,993.33,0.9966736,0.026672363,0.25759888,0.99334717,0.0086,92.34,1.0682
2025-08-11 21:30:00,28.6084,994.11,1.0,0.023498535,0.19210815,0.99331665,0.0057,94.26,1.4761
2025-08-11 22:30:00,28.3878,993.78,0.98999023,0.14016724,0.21743774,0.98999023,0.0076,95.24,1.0846
2025-08-11 23:30:00,28.4306,993.84,0.9901428,0.15350342,0.24279785,0.98999023,0.001,95.76,1.2436
2025-08-12 00:30:00,28.3425,993.32,0.9866638,0.21234131,0.30715942,0.9671631,0.2551,96.08,1.4141
2025-08-12 01:30:00,27.8914,992.94,0.9966736,0.3319702,0.4786682,0.9966736,0.1965,96.9,1.5947
2025-08-12 02:30:00,27.872,992.67,0.9998474,0.72927856,0.42715454,0.99316406,0.4315,96.74,1.532
2025-08-12 03:30:00,27.8213,992.83,1.0,0.73776245,0.67529297,0.98999023,1.0924,95.41,1.8769
2025-08-12 04:30:00,27.7394,992.3,1.0,0.49768066,0.14074707,0.9966736,0.7715,96.25,1.9382
2025-08-12 05:30:00,28.1546,992.43,0.99331665,0.58032227,0.1539917,0.9866638,0.1173,93.81,1.8419
2025-08-12 06:30:00,28.0427,992.82,1.0,0.7248535,0.102996826,1.0,0.0162,94.49,2.5727
2025-08-12 07:30:00,29.0073,992.8,0.98049927,0.90896606,0.04397583,0.64364624,0.0548,90.25,3.1772
2025-08-12 08:30:00,29.4683,993.03,0.8482971,0.6872864,0.093170166,0.60165405,0.0353,88.16,2.5274
2025-08-12 09:30:00,30.0333,993.57,0.9901428,0.87213135,0.22601318,0.9265137,0.1125,84.91,2.2848
2025-08-12 10:30:00,31.3599,993.41,1.0,0.9966736,0.2625122,0.93518066,0.0668,82.38,2.0814
2025-08-12 11:30:00,32.1067,993.06,0.9866638,0.91000366,0.18835449,0.8788452,0.0787,81.23,2.1288
2025-08-12 12:30:00,32.3617,992.43,0.98651123,0.87249756,0.06863403,0.94851685,0.1602,80.66,1.8469
2025-08-12 13:30:00,32.5288,991.81,1.0,0.9833374,0.37686157,0.83517456,0.1919,79.89,2.0255
2025-08-12 14:30:00,33.3678,990.82,0.97332764,0.8743286,0.53674316,0.8626709,0.1535,74.28,2.1434
2025-08-12 15:30:00,32.42,990.1,0.98135376,0.54714966,0.35464478,0.8753662,0.1011,78.12,2.0083
2025-08-12 16:30:00,31.3566,989.22,0.85284424,0.16403198,0.38049316,0.7593384,0.8516,82.24,1.6099
2025-08-12 17:30:00,31.429,989.6,0.9668274,0.16485596,0.3043213,0.9499817,0.3791,82.5,0.6452
2025-08-12 18:30:00,31.5366,990.22,0.9863281,0.17633057,0.4378662,0.98617554,0.0062,83.71,1.2793
2025-08-12 19:30:00,30.9139,991.08,0.9963379,0.06997681,0.84591675,0.98983765,0.0057,87.63,1.6187
2025-08-12 20:30:00,30.1623,991.47,0.99349976,0.06665039,0.6961365,0.9866638,0.4249,93.84,1.6681
2025-08-12 21:30:00,29.851,991.99,1.0,0.040008545,0.8536682,0.98983765,2.7122,95.04,1.9163
2025-08-12 22:30:00,28.7585,992.32,0.9966736,0.033172607,0.274292,0.9966736,4.7679,97.89,1.7454
2025-08-12 23:30:00,28.3087,992.16,1.0,0.033325195,0.94815063,1.0,2.4195,98.6,1.1188
2025-08-13 00:30:00,28.3778,992.06,1.0,0.06781006,0.9379883,1.0,1.6613,98.26,0.8889
2025-08-13 01:30:00,28.2104,991.64,1.0,0.41461182,0.8168335,1.0,3.5009,98.89,0.4595
2025-08-13 02:30:00,28.0554,991.43,1.0,0.17388916,0.7269287,1.0,5.0583,98.6,1.5564
2025-08-13 03:30:00,27.5782,991.39,1.0,0.06317139,0.32894897,1.0,4.5404,99.77,1.7588
2025-08-13 04:30:00,27.5193,991.09,1.0,0.06668091,0.9887085,1.0,3.7117,99.2,1.6902
2025-08-13 05:30:00,27.632,991.41,1.0,0.0,1.0,0.9996643,3.4075,96.91,0.9655
2025-08-13 06:30:00,27.5578,992.38,1.0,0.34371948,0.94799805,0.9995117,3.3941,97.26,0.5008
2025-08-13 07:30:00,27.4094,992.84,1.0,0.4048462,0.70739746,0.999176,3.1776,97.88,0.6589
2025-08-13 08:30:00,27.3105,993.3,1.0,0.98553467,0.85028076,0.9719238,2.018,99.35,0.8441
2025-08-13 09:30:00,27.4608,993.83,1.0,1.0,1.0,0.9029236,0.6704,98.45,0.8207
2025-08-13 10:30:00,28.0379,993.78,0.9956665,0.91378784,0.99502563,0.8222656,0.5541,95.0,1.2124
2025-08-13 11:30:00,28.2588,993.71,0.98934937,0.63308716,0.9055176,0.75271606,0.7925,93.54,1.2478
2025-08-13 12:30:00,28.2898,993.47,0.9998474,0.6324768,0.82977295,0.9376831,0.4487,94.94,1.932
2025-08-13 13:30:00,28.8848,993.16,0.9833374,0.47808838,0.3942871,0.9718628,4.0808,93.71,2.3946
2025-08-13 14:30:00,28.9089,992.61,1.0,0.45031738,0.37261963,1.0,1.6131,91.93,2.7783
2025-08-13 15:30:00,28.5752,991.65,0.98617554,0.035827637,0.66571045,0.97317505,2.5902,93.12,1.9707
2025-08-13 16:30:00,28.7234,991.97,0.9596863,0.32507324,0.39971924,0.92315674,1.1015,92.47,1.9754
2025-08-13 17:30:00,28.613,992.38,0.8044739,0.23129272,0.5431824,0.62594604,0.8459,89.4,2.5216
2025-08-13 18:30:00,28.565,992.94,0.8866577,0.11584473,0.7394104,0.6954651,0.2728,90.97,2.6175
2025-08-13 19:30:00,28.0079,993.94,0.9638672,0.10015869,0.42578125,0.9335327,0.1774,93.28,2.6428
2025-08-13 20:30:00,27.5983,994.86,1.0,0.049316406,0.8366699,0.9958496,0.6552,94.54,2.9937
2025-08-13 21:30:00,27.7014,995.83,1.0,0.019989014,1.0,0.94802856,0.3281,95.68,3.4418
2025-08-13 22:30:00,27.3685,995.93,0.9998474,0.04928589,0.9996643,0.10317993,0.412,95.97,3.6583
2025-08-13 23:30:00,27.5983,995.99,0.9868469,0.091156006,0.9866638,0.18399048,0.6719,94.81,3.8481
2025-08-14 00:30:00,27.4046,995.32,0.99786377,0.04699707,0.9967041,0.2618103,0.1588,93.85,4.2495
2025-08-14 01:30:00,27.3437,995.22,0.94506836,0.13668823,0.9095764,0.21948242,0.0958,95.02,4.2622
2025-08-14 02:30:00,27.1885,995.28,0.87872314,0.15664673,0.80856323,0.116485596,0.196,96.67,4.2574
2025-08-14 03:30:00,26.9015,995.35,0.5663452,0.17999268,0.52282715,0.05050659,0.01,96.61,4.1625
2025-08-14 04:30:00,26.9064,995.87,0.8031616,0.44934082,0.61416626,0.10983276,0.0029,96.65,4.5263
2025-08-14 05:30:00,27.3837,995.87,0.94000244,0.8500061,0.7845764,0.089660645,0.0024,94.47,4.831
2025-08-14 06:30:00,27.4578,996.31,0.9588928,0.77285767,0.8465271,0.056671143,0.001,93.99,5.1062
2025-08-14 07:30:00,28.0872,996.29,0.7189636,0.30621338,0.58740234,0.003326416,0.0257,91.16,5.8875
2025-08-14 08:30:00,28.4737,997.07,0.88497925,0.660614,0.75283813,0.0,0.0381,89.11,5.5908
2025-08-14 09:30:00,28.8595,997.6,0.999176,0.9977112,0.64660645,0.006500244,0.0701,86.34,4.9152
2025-08-14 10:30:00,29.9236,997.34,0.8956299,0.49389648,0.82507324,0.0,0.0496,81.74,4.9123
2025-08-14 11:30:00,30.7758,997.28,0.87246704,0.42855835,0.789093,0.047180176,0.072,76.88,4.5281
2025-08-14 12:30:00,31.1657,996.08,0.5975342,0.21282959,0.45703125,0.12698364,0.0167,75.64,4.2566
2025-08-14 13:30:00,32.6429,995.39,0.4840088,0.28414917,0.1204834,0.21014404,0.0529,72.01,4.3198
2025-08-14 14:30:00,32.9972,994.3,0.42700195,0.19302368,0.20617676,0.26068115,0.0596,69.68,4.3718
2025-08-14 15:30:00,31.7882,993.64,0.52731323,0.2539978,0.2543335,0.31015015,0.0782,73.46,4.2154
2025-08-14 16:30:00,31.7778,993.22,0.5133362,0.2833252,0.19448853,0.3300171,0.1535,73.53,4.1483
2025-08-14 17:30:00,31.4732,993.36,0.51208496,0.27844238,0.20825195,0.3078003,0.1245,76.45,3.1732
2025-08-14 18:30:00,31.2803,993.01,0.8625183,0.26797485,0.19830322,0.8250122,0.0,77.29,2.5217
2025-08-14 19:30:00,30.66,993.56,0.67300415,0.2333374,0.21066284,0.58535767,0.0005,80.76,2.3556
2025-08-14 20:30:00,29.5072,994.24,0.5926819,0.081848145,0.17584229,0.53601074,0.0,86.96,2.6099
2025-08-14 21:30:00,29.2558,994.72,0.6890259,0.006500244,0.19900513,0.5960083,0.0,88.93,3.0676
2025-08-14 22:30:00,28.8563,994.81,0.53533936,0.04598999,0.19567871,0.40234375,0.0,90.54,3.2669
2025-08-14 23:30:00,28.8259,994.72,0.2793274,0.026489258,0.0,0.2791748,0.0,91.18,3.2334
2025-08-15 00:30:00,28.7262,994.73,0.22601318,0.1295166,0.09616089,0.06982422,0.0,91.12,3.248
2025-08-15 01:30:00,28.1262,994.17,0.20599365,0.09048462,0.12249756,0.06350708,0.0,91.66,3.1974
2025-08-15 02:30:00,27.9883,993.8,0.119506836,0.049987793,0.05014038,0.042999268,0.0,91.32,3.3059
2025-08-15 03:30:00,27.52,993.21,0.1257019,0.016662598,0.112335205,0.010009766,0.0,93.15,2.9639
2025-08-15 04:30:00,27.4752,993.57,0.019836426,0.019836426,0.0,0.0,0.0,93.79,3.0426
2025-08-15 05:30:00,28.1262,993.44,0.03967285,0.03967285,0.00015258789,0.0,0.0,91.08,2.9732
2025-08-15 06:30:00,28.1518,993.62,0.06933594,0.03982544,0.04284668,0.0,0.0,91.68,3.0855
2025-08-15 07:30:00,29.5705,994.15,0.45983887,0.43667603,0.05316162,0.019500732,0.0,86.07,4.4498
2025-08-15 08:30:00,29.7345,994.26,0.5845032,0.5743103,0.013824463,0.0,0.0167,85.57,4.3462
2025-08-15 09:30:00,29.95,994.47,0.32766724,0.32766724,0.006652832,0.0,0.1354,83.67,4.3314
2025-08-15 10:30:00,31.8482,994.51,0.28649902,0.27017212,0.16519165,0.0,0.2375,75.67,4.3145
2025-08-15 11:30:00,32.8409,993.99,0.3578186,0.30648804,0.26046753,0.034332275,0.1378,70.26,4.2142
2025-08-15 12:30:00,32.9603,993.55,0.26416016,0.23049927,0.14068604,0.023162842,0.0706,68.78,4.1048
2025-08-15 13:30:00,33.0487,992.49,0.341156,0.26748657,0.24050903,0.016662598,0.0534,70.19,3.896
2025-08-15 14:30:00,33.4564,991.8,0.39715576,0.22131348,0.20748901,0.1958313,0.0286,67.91,3.5141
2025-08-15 15:30:00,30.8607,990.78,0.5409851,0.29449463,0.23098755,0.2536621,0.3757,80.45,3.3874
2025-08-15 16:30:00,31.604,990.83,0.5991821,0.28219604,0.14666748,0.42034912,0.0134,77.28,3.2899
2025-08-15 17:30:00,31.9694,990.32,0.51568604,0.16317749,0.15835571,0.3666687,0.0,75.09,2.5974
2025-08-15 18:30:00,31.9942,990.39,0.526001,0.12249756,0.1461792,0.42300415,0.0005,75.93,2.1548
2025-08-15 19:30:00,31.1129,991.5,0.5636902,0.09616089,0.13537598,0.43170166,0.0,80.25,2.0578
2025-08-15 20:30:00,30.1554,992.42,0.48968506,0.04650879,0.13903809,0.43618774,0.0,83.94,1.8258
2025-08-15 21:30:00,29.7863,992.9,0.5131836,0.039855957,0.08999634,0.45315552,0.0,87.43,1.7887
2025-08-15 22:30:00,29.3593,992.9,0.58883667,0.019989014,0.037139893,0.56484985,0.0005,89.88,1.9739
2025-08-15 23:30:00,29.3099,993.3,0.4703064,0.020324707,0.066986084,0.45031738,0.001,89.77,2.355
2025-08-16 00:30:00,29.2102,992.77,0.3876648,0.0,0.0006713867,0.3873291,0.0024,89.79,2.7915
2025-08-16 01:30:00,28.7386,992.16,0.34732056,0.0,0.0101623535,0.3371582,0.0,90.53,3.1749
2025-08-16 02:30:00,28.7868,992.26,0.37051392,0.010009766,0.040008545,0.3408203,0.0,89.62,3.2899
2025-08-16 03:30:00,28.1747,991.42,0.45333862,0.019989014,0.026489258,0.45315552,0.0,91.27,3.2941
2025-08-16 04:30:00,28.1781,991.95,0.47665405,0.003326416,0.019989014,0.45999146,0.0,91.04,3.2414
2025-08-16 05:30:00,29.0382,991.91,0.3380127,0.0,0.05316162,0.30801392,0.0,86.47,3.1774
2025-08-16 06:30:00,28.9219,992.5,0.010681152,0.0,0.010009766,0.0006713867,0.0,87.28,3.5511
2025-08-16 07:30:00,30.3408,992.85,0.039978027,0.0,0.039978027,0.0,0.0,82.21,3.978
2025-08-16 08:30:00,30.6782,992.98,0.011657715,0.0018005371,0.009857178,0.0,0.0005,81.88,4.2045
2025-08-16 09:30:00,30.9547,993.11,0.18096924,0.16766357,0.05999756,0.0,0.0372,79.8,4.5116
2025-08-16 10:30:00,32.596,992.81,0.110809326,0.0909729,0.07635498,0.0,0.0381,71.45,4.5753
2025-08-16 11:30:00,33.7948,992.32,0.2581482,0.14416504,0.10998535,0.081329346,0.0215,65.86,4.6312
2025-08-16 12:30:00,33.8925,991.62,0.58148193,0.16049194,0.0831604,0.50579834,0.0248,65.1,4.7446
2025-08-16 13:30:00,34.576,990.83,0.8028259,0.20617676,0.15267944,0.7596741,0.0062,62.89,4.7261
2025-08-16 14:30:00,34.753,990.19,0.41116333,0.31066895,0.23617554,0.21017456,0.0091,62.64,4.2907
2025-08-16 15:30:00,33.4951,989.19,0.40081787,0.20584106,0.14035034,0.19232178,0.001,66.73,3.4846
2025-08-16 16:30:00,33.6284,989.21,0.58569336,0.22567749,0.14300537,0.41433716,0.0033,67.15,3.179
2025-08-16 17:30:00,33.3542,989.16,0.6006775,0.23916626,0.18667603,0.4328003,0.0,68.48,2.3695
2025-08-16 18:30:00,33.2322,989.91,0.533844,0.13284302,0.11383057,0.43084717,0.0,68.59,2.454
2025-08-16 19:30:00,32.146,990.68,0.43133545,0.06951904,0.14382935,0.3616333,0.0,73.79,2.7235
2025-08-16 20:30:00,31.0262,991.81,0.5444641,0.032836914,0.24398804,0.39215088,0.0,79.74,2.7247
2025-08-16 21:30:00,30.8036,992.36,0.5079956,0.009857178,0.2116394,0.40115356,0.0,83.17,2.9224
2025-08-16 22:30:00,30.0958,992.65,0.6369629,0.0,0.34500122,0.50076294,0.0,87.15,3.2222
2025-08-16 23:30:00,30.2915,992.72,0.7843323,0.01965332,0.41619873,0.6946411,0.0,86.03,3.49
2025-08-17 00:30:00,30.2287,992.51,0.6199951,0.003326416,0.35751343,0.494812,0.0439,85.7,3.5558
2025-08-17 01:30:00,29.8101,992.28,0.56185913,0.0,0.4050598,0.3121338,0.2079,86.98,3.4293
2025-08-17 02:30:00,29.7682,992.29,0.44665527,0.0,0.3293457,0.22399902,0.0544,85.81,3.467
2025-08-17 03:30:00,28.5392,992.34,0.27529907,0.013336182,0.2078247,0.09414673,0.0038,91.39,3.5128
2025-08-17 04:30:00,28.5616,992.27,0.25131226,0.026672363,0.16149902,0.12667847,0.0,90.81,3.2433
2025-08-17 05:30:00,29.5528,992.75,0.137146,0.023345947,0.05831909,0.07583618,0.0,86.45,3.1635
2025-08-17 06:30:00,29.4614,993.06,0.019989014,0.006652832,0.019989014,0.0,0.0,87.46,3.438
2025-08-17 07:30:00,31.1263,993.44,0.063323975,0.003326416,0.063323975,0.0,0.0,81.46,3.4345
2025-08-17 08:30:00,31.35,993.76,0.026672363,0.0,0.026672363,0.0,0.0,80.32,3.7896
2025-08-17 09:30:00,31.6139,993.9,0.1671753,0.14016724,0.036987305,0.0,0.0033,79.82,4.2835
2025-08-17 10:30:00,33.3105,993.74,0.1923523,0.11584473,0.07598877,0.056671143,0.0396,72.48,4.4584
2025-08-17 11:30:00,34.6557,993.46,0.2586975,0.14266968,0.110321045,0.11236572,0.0162,67.2,4.0413
2025-08-17 12:30:00,34.6205,992.75,0.4102173,0.14935303,0.13665771,0.3257141,0.052,67.33,3.5003
2025-08-17 13:30:00,34.6503,991.71,0.4965515,0.12234497,0.07998657,0.40673828,0.0525,66.28,3.3597
2025-08-17 14:30:00,35.0651,991.24,0.6845093,0.28448486,0.32217407,0.4102173,0.0911,65.64,3.6411
2025-08-17 15:30:00,31.6904,990.94,0.69400024,0.19332886,0.31097412,0.51382446,0.927,75.83,3.4565
2025-08-17 16:30:00,31.1348,991.22,0.98983765,0.11331177,0.26016235,0.98983765,1.9431,80.07,3.64
2025-08-17 17:30:00,30.9089,991.38,1.0,0.12649536,0.063323975,1.0,0.0572,79.99,3.5743
2025-08-17 18:30:00,30.9455,992.02,1.0,0.110321045,0.11682129,1.0,0.0005,78.64,4.1621
2025-08-17 19:30:00,30.3022,993.32,1.0,0.095336914,0.08648682,1.0,0.0,80.47,4.7807
2025-08-17 20:30:00,29.5752,994.42,1.0,0.05618286,0.2631836,0.98999023,0.0,84.85,5.0036
2025-08-17 21:30:00,29.4088,994.93,0.99316406,0.009857178,0.1875,0.99316406,0.0,87.01,4.8639
2025-08-17 22:30:00,28.9033,995.15,0.9701538,0.00015258789,0.15335083,0.95666504,0.0,89.6,4.7839
2025-08-17 23:30:00,29.0214,995.28,0.9996643,0.0206604,0.14901733,0.9996643,0.0,88.92,4.5804
2025-08-18 00:30:00,28.7819,995.27,0.9796753,0.060333252,0.25753784,0.9796753,0.0,87.8,4.2624
2025-08-18 01:30:00,28.2868,994.73,0.9536743,0.053833008,0.12283325,0.9533386,0.0,88.76,4.1246
2025-08-18 02:30:00,28.2075,994.69,0.9701538,0.07748413,0.013336182,0.9701538,0.0,88.94,4.029
2025-08-18 03:30:00,27.4284,994.26,0.96698,0.07098389,0.020324707,0.9668274,0.0,92.81,3.5673
2025-08-18 04:30:00,27.5042,994.99,0.9530029,0.056488037,0.049987793,0.9530029,0.0,92.66,3.5127
2025-08-18 05:30:00,28.2672,995.15,0.9471741,0.1295166,0.10598755,0.9238281,0.0,89.15,3.7184
2025-08-18 06:30:00,28.3134,995.73,0.9801636,0.17919922,0.16299438,0.97683716,0.0024,89.24,4.048
2025-08-18 07:30:00,30.0697,995.79,0.9993286,0.291687,0.10848999,0.98583984,0.0467,81.89,5.3661
2025-08-18 08:30:00,30.3364,995.76,0.6779785,0.20236206,0.07632446,0.6154785,0.0634,80.55,4.8262
2025-08-18 09:30:00,30.545,996.03,0.89901733,0.07397461,0.1333313,0.8790283,0.1431,78.83,4.9625
2025-08-18 10:30:00,32.1974,995.67,0.7908325,0.08465576,0.1628418,0.728302,0.0129,74.66,4.6349
2025-08-18 11:30:00,32.5426,995.35,0.9142151,0.4050598,0.19567871,0.7953491,0.0315,73.87,4.4379
2025-08-18 12:30:00,32.826,994.5,0.9295349,0.33758545,0.13916016,0.8505249,0.1197,73.46,4.1588
2025-08-18 13:30:00,33.584,993.5,0.9918518,0.52941895,0.88967896,0.9423523,0.1574,69.54,4.4274
2025-08-18 14:30:00,33.8299,992.51,0.99316406,0.3369751,0.197052,0.9924927,0.0839,68.17,4.3987
2025-08-18 15:30:00,33.1768,992.3,0.92749023,0.13821411,0.21166992,0.92749023,0.36,69.51,4.1914
2025-08-18 16:30:00,33.0914,992.01,0.9964905,0.08999634,0.14334106,0.97650146,0.8922,67.18,3.4663
2025-08-18 17:30:00,33.0529,991.55,1.0,0.023345947,0.074157715,1.0,0.0029,68.06,3.0278
2025-08-18 18:30:00,33.065,991.83,0.9901428,0.030822754,0.10064697,0.9901428,0.0,66.74,3.4323
2025-08-18 19:30:00,31.9441,992.6,0.99331665,0.019989014,0.049835205,0.99331665,0.0,71.95,3.4037
2025-08-18 20:30:00,30.446,993.66,1.0,0.029663086,0.029846191,1.0,0.0,80.32,3.9656
2025-08-18 21:30:00,30.1119,994.38,0.95983887,0.092681885,0.12249756,0.95983887,0.0,82.07,4.6618
2025-08-18 22:30:00,29.4993,994.4,0.97665405,0.07965088,0.099853516,0.97665405,0.0,85.51,4.9703
2025-08-18 23:30:00,29.6002,994.36,0.8959961,0.0069885254,0.060150146,0.88616943,0.001,85.77,4.8835
2025-08-19 00:30:00,29.4046,994.01,0.8333435,0.0,0.08984375,0.8333435,0.0,85.99,4.6255
2025-08-19 01:30:00,28.9234,993.19,0.9533386,0.009857178,0.053009033,0.9533386,0.0,87.22,4.3742
2025-08-19 02:30:00,28.7305,993.03,0.940155,0.029663086,0.076171875,0.9335022,0.0,87.51,4.2978
2025-08-19 03:30:00,27.7721,992.97,0.89349365,0.033325195,0.079833984,0.8834839,0.0,90.75,4.3695
2025-08-19 04:30:00,27.8007,993.77,0.84365845,0.059661865,0.036499023,0.820343,0.0,90.64,4.3416
2025-08-19 05:30:00,28.3012,993.12,0.809021,0.010009766,0.03302002,0.80566406,0.0,87.86,4.2185
2025-08-19 06:30:00,28.2307,993.89,0.90634155,0.05316162,0.049835205,0.90615845,0.001,88.41,4.4243
2025-08-19 07:30:00,29.7641,994.03,0.25350952,0.23049927,0.04348755,0.0,0.0782,81.9,5.5621
2025-08-19 08:30:00,30.0522,994.09,0.26416016,0.25115967,0.013153076,0.0,0.0067,81.98,5.9958
