valid_time,temperature,surface_pressure,total_cloud_cover,low_cloud_cover,medium_cloud_cover,high_cloud_cover,precipitation,humidity,wind_speed,hour,day,month,day_of_week,temp_lag_1,temp_lag_24,temp_rolling_6,hour_sin,hour_cos,month_sin,month_cos,rain_tomorrow
2025-06-04 00:30:00,28.9974,993.39,0.93569946,0.0,0.9121704,0.89501953,0.0353,64.58,1.4518,0,4,6,2,29.0591,30.1967,29.8373,0.0,1.0,0.0,-1.0,0
2025-06-04 01:30:00,28.5229,993.26,0.7548523,0.00048828125,0.74053955,0.5680237,0.0038,66.3,0.9767,1,4,6,2,28.9974,29.2665,29.2266,0.258819,0.965926,0.0,-1.0,0
2025-06-04 02:30:00,28.3014,993.09,0.29299927,0.010986328,0.2795105,0.093170166,0.0,67.91,1.2743,2,4,6,2,28.5229,28.6076,28.8711,0.5,0.866025,0.0,-1.0,0
2025-06-04 03:30:00,26.9972,992.81,0.23550415,0.023834229,0.117004395,0.1381836,0.0,75.61,1.1721,3,4,6,2,28.3014,29.4677,28.439,0.707107,0.707107,0.0,-1.0,0
2025-06-04 04:30:00,26.7488,992.54,0.07348633,0.013336182,0.043670654,0.01651001,0.0,77.53,0.8788,4,4,6,2,26.9972,30.4256,28.1045,0.866025,0.5,0.0,-1.0,0
2025-06-04 05:30:00,27.2368,993.01,0.02017212,0.0,0.02017212,0.0,0.0,76.04,0.6939,5,4,6,2,26.7488,29.8192,27.8008,0.965926,0.258819,0.0,-1.0,0
2025-06-04 06:30:00,27.4821,994.11,0.128479,0.0,0.128479,0.010498047,0.0,75.57,0.7272,6,4,6,2,27.2368,29.8441,27.5482,1.0,0.0,0.0,-1.0,0
2025-06-04 07:30:00,29.7939,994.94,0.22329712,0.0,0.2197876,0.0619812,0.0,65.42,0.9423,7,4,6,2,27.4821,30.9455,27.76,0.965926,-0.258819,0.0,-1.0,0
2025-06-04 08:30:00,30.1629,995.15,0.34658813,0.0,0.26843262,0.33624268,0.0,65.18,0.7643,8,4,6,2,29.7939,30.6698,28.0703,0.866025,-0.5,0.0,-1.0,0
2025-06-04 09:30:00,30.9126,995.46,0.60858154,0.0,0.2986145,0.5819397,0.0,62.08,0.4279,9,4,6,2,30.1629,31.6536,28.7228,0.707107,-0.707107,0.0,-1.0,0
2025-06-04 10:30:00,33.7743,995.53,0.56591797,0.0,0.31106567,0.51290894,0.0,48.87,0.8239,10,4,6,2,30.9126,33.7873,29.8938,0.5,-0.866025,0.0,-1.0,0
2025-06-04 11:30:00,35.016,995.43,0.5916443,0.0,0.34762573,0.5576477,0.0005,42.58,1.4631,11,4,6,2,33.7743,34.8728,31.1903,0.258819,-0.965926,0.0,-1.0,0
2025-06-04 12:30:00,35.0829,995.02,0.31744385,0.0,0.20980835,0.20828247,0.0005,40.71,1.6746,12,4,6,2,35.016,35.1614,32.4571,0.0,-1.0,0.0,-1.0,0
2025-06-04 13:30:00,35.4828,994.2,0.1038208,0.0,0.09030151,0.024139404,0.0014,38.53,1.6159,13,4,6,2,35.0829,33.9812,33.4052,-0.258819,-0.965926,0.0,-1.0,0
2025-06-04 14:30:00,35.7295,993.58,0.09951782,0.0,0.08950806,0.010009766,0.0014,38.33,1.4821,14,4,6,2,35.4828,33.2466,34.333,-0.5,-0.866025,0.0,-1.0,0
2025-06-04 15:30:00,34.6811,992.39,0.12283325,0.0,0.12283325,0.00033569336,0.0005,42.15,1.752,15,4,6,2,35.7295,33.7782,34.9611,-0.707107,-0.707107,0.0,-1.0,0
2025-06-04 16:30:00,34.1283,992.15,0.11016846,0.0,0.10681152,0.019836426,0.0038,42.24,1.8363,16,4,6,2,34.6811,34.3007,35.0201,-0.866025,-0.5,0.0,-1.0,0
2025-06-04 17:30:00,34.3567,992.55,0.14016724,0.0,0.12683105,0.013336182,0.0,42.39,1.7169,17,4,6,2,34.1283,34.0011,34.9102,-0.965926,-0.258819,0.0,-1.0,0
2025-06-04 18:30:00,33.5129,993.52,0.20632935,0.0,0.19302368,0.02999878,0.0,44.16,1.8998,18,4,6,2,34.3567,33.2315,34.6486,-1.0,-0.0,0.0,-1.0,0
2025-06-04 19:30:00,32.1568,994.38,0.23764038,0.0,0.2243042,0.03048706,0.0,46.72,1.6035,19,4,6,2,33.5129,32.1873,34.0942,-0.965926,0.258819,0.0,-1.0,0
2025-06-04 20:30:00,30.4837,995.22,0.3373413,0.0,0.3373413,0.019989014,0.0,51.87,2.108,20,4,6,2,32.1568,30.4344,33.2199,-0.866025,0.5,0.0,-1.0,0
2025-06-04 21:30:00,29.9825,995.84,0.16415405,0.0,0.16415405,0.00033569336,0.0,55.86,2.8931,21,4,6,2,30.4837,29.5898,32.4368,-0.707107,0.707107,0.0,-1.0,0
2025-06-04 22:30:00,28.2897,996.31,0.0874939,0.0,0.0874939,0.0,0.0,64.42,3.3603,22,4,6,2,29.9825,28.756,31.4637,-0.5,0.866025,0.0,-1.0,0
2025-06-04 23:30:00,27.7625,996.3,0.076171875,0.0,0.076171875,0.0,0.0,69.35,3.3186,23,4,6,2,28.2897,29.0591,30.3647,-0.258819,0.965926,0.0,-1.0,0
2025-06-05 00:30:00,27.7243,996.18,0.0625,0.0,0.0625,0.0,0.0,71.76,3.1664,0,5,6,3,27.7625,28.9974,29.3999,0.0,1.0,0.0,-1.0,0
2025-06-05 01:30:00,27.0888,995.94,0.010345459,0.0,0.010345459,0.0,0.0,77.03,2.8764,1,5,6,3,27.7243,28.5229,28.5552,0.258819,0.965926,0.0,-1.0,0
2025-06-05 02:30:00,26.7684,995.82,0.006500244,0.0,0.006500244,0.0,0.0,79.76,2.5454,2,5,6,3,27.0888,28.3014,27.936,0.5,0.866025,0.0,-1.0,0
2025-06-05 03:30:00,26.9425,996.46,0.07949829,0.0,0.07949829,0.00033569336,0.0,86.93,3.271,3,5,6,3,26.7684,26.9972,27.4294,0.707107,0.707107,0.0,-1.0,0
2025-06-05 04:30:00,27.0133,996.31,0.056671143,0.0,0.056671143,0.019989014,0.0,87.82,3.179,4,5,6,3,26.9425,26.7488,27.2166,0.866025,0.5,0.0,-1.0,0
2025-06-05 05:30:00,28.5527,997.03,0.027160645,0.0009765625,0.026184082,0.0,0.0,83.82,3.5716,5,5,6,3,27.0133,27.2368,27.3483,0.965926,0.258819,0.0,-1.0,0
2025-06-05 06:30:00,28.6498,998.02,0.007507324,0.007507324,0.0,0.0,0.0,82.28,4.1238,6,5,6,3,28.5527,27.4821,27.5026,1.0,0.0,0.0,-1.0,0
2025-06-05 07:30:00,30.3112,998.45,0.0,0.0,0.0,0.0,0.0,76.74,3.7827,7,5,6,3,28.6498,29.7939,28.0396,0.965926,-0.258819,0.0,-1.0,0
2025-06-05 08:30:00,30.5998,998.25,0.0,0.0,0.0,0.0,0.0,74.23,3.2732,8,5,6,3,30.3112,30.1629,28.6782,0.866025,-0.5,0.0,-1.0,0
2025-06-05 09:30:00,30.9739,998.43,0.018493652,0.014984131,0.00015258789,0.0035095215,0.0072,71.3,2.6549,9,5,6,3,30.5998,30.9126,29.3501,0.707107,-0.707107,0.0,-1.0,0
2025-06-05 10:30:00,33.4277,998.17,0.28302002,0.17684937,0.12149048,0.02331543,0.0358,61.57,2.4605,10,5,6,3,30.9739,33.7743,30.4192,0.5,-0.866025,0.0,-1.0,0
2025-06-05 11:30:00,34.8218,997.98,0.2743225,0.18634033,0.19113159,0.0039978027,0.0515,53.7,2.3197,11,5,6,3,33.4277,35.016,31.464,0.258819,-0.965926,0.0,-1.0,0
2025-06-05 12:30:00,34.99,997.35,0.2584839,0.009307861,0.22631836,0.036834717,0.0095,50.63,2.0213,12,5,6,3,34.8218,35.0829,32.5207,0.0,-1.0,0.0,-1.0,0
2025-06-05 13:30:00,36.2796,996.77,0.25030518,0.07434082,0.19567871,0.047821045,0.0124,44.48,1.6417,13,5,6,3,34.99,35.4828,33.5155,-0.258819,-0.965926,0.0,-1.0,0
2025-06-05 14:30:00,36.5766,995.73,0.26815796,0.019500732,0.20529175,0.07034302,0.0,44.46,1.3796,14,5,6,3,36.2796,35.7295,34.5116,-0.5,-0.866025,0.0,-1.0,0
2025-06-05 15:30:00,35.3441,994.28,0.42648315,0.010009766,0.22613525,0.33605957,0.0,46.19,0.7189,15,5,6,3,36.5766,34.6811,35.24,-0.707107,-0.707107,0.0,-1.0,0
2025-06-05 16:30:00,35.4773,994.64,0.42800903,0.026184082,0.20452881,0.33569336,0.0,46.43,2.1492,16,5,6,3,35.3441,34.1283,35.5816,-0.866025,-0.5,0.0,-1.0,0
2025-06-05 17:30:00,35.1606,994.21,0.19915771,0.00015258789,0.19137573,0.014984131,0.1345,47.06,0.9527,17,5,6,3,35.4773,34.3567,35.638,-0.965926,-0.258819,0.0,-1.0,0
2025-06-05 18:30:00,34.9236,994.7,0.08081055,0.0,0.08013916,0.004638672,0.0,50.7,0.9454,18,5,6,3,35.1606,33.5129,35.627,-1.0,-0.0,0.0,-1.0,0
2025-06-05 19:30:00,33.3762,995.75,0.122680664,0.00015258789,0.12249756,0.0038452148,0.0,56.02,1.4295,19,5,6,3,34.9236,32.1568,35.1431,-0.965926,0.258819,0.0,-1.0,0
2025-06-05 20:30:00,31.9349,996.68,0.11114502,0.0,0.107666016,0.0035095215,0.0,60.73,1.6208,20,5,6,3,33.3762,30.4837,34.3694,-0.866025,0.5,0.0,-1.0,0
2025-06-05 21:30:00,31.3982,997.25,0.1618042,0.00015258789,0.1618042,0.0006713867,0.0,64.28,1.8023,21,5,6,3,31.9349,29.9825,33.7118,-0.707107,0.707107,0.0,-1.0,0
2025-06-05 22:30:00,30.3572,997.53,0.084472656,0.0,0.084472656,0.00015258789,0.0,68.14,1.7881,22,5,6,3,31.3982,28.2897,32.8584,-0.5,0.866025,0.0,-1.0,0
2025-06-05 23:30:00,30.427,997.5,0.106658936,0.0,0.106658936,0.0035095215,0.0,64.7,1.622,23,5,6,3,30.3572,27.7625,32.0695,-0.258819,0.965926,0.0,-1.0,0
2025-06-06 00:30:00,29.6339,996.91,0.09283447,0.0,0.09283447,0.0,0.0,68.71,1.5976,0,6,6,4,30.427,27.7243,31.1879,0.0,1.0,0.0,-1.0,0
2025-06-06 01:30:00,28.7059,996.94,0.060333252,0.0,0.060333252,0.0,0.0,71.6,1.4785,1,6,6,4,29.6339,27.0888,30.4095,0.258819,0.965926,0.0,-1.0,0
2025-06-06 02:30:00,28.4044,996.45,0.046661377,0.0,0.046661377,0.0,0.0,73.43,1.6636,2,6,6,4,28.7059,26.7684,29.8211,0.5,0.866025,0.0,-1.0,0
2025-06-06 03:30:00,28.0583,996.3,0.10217285,0.0,0.09851074,0.036499023,0.0,66.69,0.7625,3,6,6,4,28.4044,26.9425,29.2644,0.707107,0.707107,0.0,-1.0,0
2025-06-06 04:30:00,28.3037,996.64,0.12765503,0.0,0.08383179,0.08099365,0.0,64.91,1.1257,4,6,6,4,28.0583,27.0133,28.9222,0.866025,0.5,0.0,-1.0,0
2025-06-06 05:30:00,28.9305,996.89,0.16946411,0.00015258789,0.1366272,0.06600952,0.0029,65.0,1.0118,5,6,6,4,28.3037,28.5527,28.6728,0.965926,0.258819,0.0,-1.0,0
2025-06-06 06:30:00,28.5794,997.77,0.08709717,0.0,0.08709717,0.00015258789,0.0095,65.44,1.0996,6,6,6,4,28.9305,28.6498,28.497,1.0,0.0,0.0,-1.0,0
2025-06-06 07:30:00,30.1983,998.18,0.11679077,0.0,0.11679077,0.0006713867,0.0,60.2,0.8802,7,6,6,4,28.5794,30.3112,28.7458,0.965926,-0.258819,0.0,-1.0,0
2025-06-06 08:30:00,30.2891,998.11,0.10864258,0.0,0.10864258,0.006652832,0.0,60.9,0.2598,8,6,6,4,30.1983,30.5998,29.0599,0.866025,-0.5,0.0,-1.0,0
2025-06-06 09:30:00,31.1642,998.3,0.15863037,0.0,0.15863037,0.0,0.0,58.05,0.2944,9,6,6,4,30.2891,30.9739,29.5775,0.707107,-0.707107,0.0,-1.0,0
2025-06-06 10:30:00,33.5246,998.19,0.08862305,0.0,0.08163452,0.033813477,0.0029,51.71,0.5516,10,6,6,4,31.1642,33.4277,30.4477,0.5,-0.866025,0.0,-1.0,0
2025-06-06 11:30:00,35.4959,997.86,0.27166748,0.0038452148,0.23135376,0.06365967,0.0072,45.21,1.3407,11,6,6,4,33.5246,34.8218,31.5419,0.258819,-0.965926,0.0,-1.0,0
2025-06-06 12:30:00,35.9588,996.95,0.5545349,0.0,0.54119873,0.06967163,0.0105,41.56,1.5007,12,6,6,4,35.4959,34.99,32.7718,0.0,-1.0,0.0,-1.0,0
2025-06-06 13:30:00,35.9717,996.35,0.45550537,0.00033569336,0.45550537,0.0,0.0038,38.88,1.368,13,6,6,4,35.9588,36.2796,33.7341,-0.258819,-0.965926,0.0,-1.0,0
2025-06-06 14:30:00,36.2974,995.46,0.35183716,0.0,0.35183716,0.0,0.0,38.78,1.4038,14,6,6,4,35.9717,36.5766,34.7354,-0.5,-0.866025,0.0,-1.0,0
2025-06-06 15:30:00,35.6775,994.55,0.3008728,0.0,0.3008728,0.0,0.0,41.57,1.8963,15,6,6,4,36.2974,35.3441,35.4876,-0.707107,-0.707107,0.0,-1.0,0
2025-06-06 16:30:00,35.8195,993.85,0.20568848,0.0,0.20568848,0.0,0.0,41.23,1.6786,16,6,6,4,35.6775,35.4773,35.8701,-0.866025,-0.5,0.0,-1.0,0
2025-06-06 17:30:00,35.8758,993.83,0.19400024,0.0,0.19400024,0.0,0.0367,41.19,1.4887,17,6,6,4,35.8195,35.1606,35.9334,-0.965926,-0.258819,0.0,-1.0,0
2025-06-06 18:30:00,35.2194,994.47,0.14431763,0.0,0.14431763,0.0,0.0,42.75,1.7497,18,6,6,4,35.8758,34.9236,35.8102,-1.0,-0.0,0.0,-1.0,0
2025-06-06 19:30:00,33.2574,994.92,0.1958313,0.0,0.1958313,0.0,0.0,51.29,1.8138,19,6,6,4,35.2194,33.3762,35.3578,-0.965926,0.258819,0.0,-1.0,0
2025-06-06 20:30:00,32.6444,995.57,0.22717285,0.0,0.22717285,0.0,0.0,51.15,1.7672,20,6,6,4,33.2574,31.9349,34.749,-0.866025,0.5,0.0,-1.0,0
2025-06-06 21:30:00,33.4995,996.3,0.18585205,0.0,0.18585205,0.0,0.0,46.49,1.8666,21,6,6,4,32.6444,31.3982,34.386,-0.707107,0.707107,0.0,-1.0,0
2025-06-06 22:30:00,30.9685,996.07,0.08999634,0.0,0.08999634,0.0,0.0,55.67,1.9393,22,6,6,4,33.4995,30.3572,33.5775,-0.5,0.866025,0.0,-1.0,0
2025-06-06 23:30:00,29.6197,996.18,0.0960083,0.0,0.0960083,0.0,0.0,61.87,2.0705,23,6,6,4,30.9685,30.427,32.5348,-0.258819,0.965926,0.0,-1.0,0
2025-06-07 00:30:00,28.919,995.47,0.029846191,0.0,0.029846191,0.0,0.0,64.39,2.1475,0,7,6,5,29.6197,29.6339,31.4847,0.0,1.0,0.0,-1.0,0
2025-06-07 01:30:00,28.0278,995.63,0.01965332,0.0,0.01965332,0.0,0.0,68.6,2.0578,1,7,6,5,28.919,28.7059,30.6132,0.258819,0.965926,0.0,-1.0,0
2025-06-07 02:30:00,27.7092,995.46,0.016662598,0.0,0.013183594,0.0035095215,0.0,70.15,2.043,2,7,6,5,28.0278,28.4044,29.7906,0.5,0.866025,0.0,-1.0,0
2025-06-07 03:30:00,27.4734,995.53,0.00015258789,0.0,0.0,0.00015258789,0.0,70.28,1.9507,3,7,6,5,27.7092,28.0583,28.7863,0.707107,0.707107,0.0,-1.0,0
2025-06-07 04:30:00,27.3634,995.68,0.003326416,0.0,0.0,0.003326416,0.0,72.31,1.8212,4,7,6,5,27.4734,28.3037,28.1854,0.866025,0.5,0.0,-1.0,0
2025-06-07 05:30:00,28.5926,996.02,0.0,0.0,0.0,0.0,0.0,69.11,1.8486,5,7,6,5,27.3634,28.9305,28.0142,0.965926,0.258819,0.0,-1.0,0
2025-06-07 06:30:00,28.6983,996.54,0.0,0.0,0.0,0.0,0.0,69.51,1.8873,6,7,6,5,28.5926,28.5794,27.9774,1.0,0.0,0.0,-1.0,0
2025-06-07 07:30:00,31.6848,997.31,0.0,0.0,0.0,0.0,0.0,60.66,1.7756,7,7,6,5,28.6983,30.1983,28.587,0.965926,-0.258819,0.0,-1.0,0
2025-06-07 08:30:00,32.3931,997.4,0.006652832,0.0,0.006652832,0.0,0.0,57.82,1.7332,8,7,6,5,31.6848,30.2891,29.3676,0.866025,-0.5,0.0,-1.0,0
2025-06-07 09:30:00,33.0115,997.32,0.06283569,0.0,0.06283569,0.0,0.0,54.27,1.5979,9,7,6,5,32.3931,31.1642,30.2906,0.707107,-0.707107,0.0,-1.0,0
2025-06-07 10:30:00,36.3696,996.66,0.16668701,0.0,0.16668701,0.0,0.0,41.27,0.8413,10,7,6,5,33.0115,33.5246,31.7916,0.5,-0.866025,0.0,-1.0,0
2025-06-07 11:30:00,37.5184,996.26,0.24615479,0.0,0.24615479,0.0,0.0,37.18,0.7391,11,7,6,5,36.3696,35.4959,33.2793,0.258819,-0.965926,0.0,-1.0,0
2025-06-07 12:30:00,37.5511,995.5,0.2204895,0.0,0.2204895,0.0,0.0,36.88,0.786,12,7,6,5,37.5184,35.9588,34.7548,0.0,-1.0,0.0,-1.0,0
2025-06-07 13:30:00,38.8922,994.86,0.17651367,0.0,0.17651367,0.0,0.0,33.7,0.96,13,7,6,5,37.5511,35.9717,35.956,-0.258819,-0.965926,0.0,-1.0,0
2025-06-07 14:30:00,38.836,993.69,0.1166687,0.0,0.1166687,0.0,0.0,33.39,0.8458,14,7,6,5,38.8922,36.2974,37.0298,-0.5,-0.866025,0.0,-1.0,0
2025-06-07 15:30:00,38.557,992.73,0.03982544,0.0,0.03982544,0.0,0.0,36.52,0.9264,15,7,6,5,38.836,35.6775,37.954,-0.707107,-0.707107,0.0,-1.0,0
2025-06-07 16:30:00,38.5204,992.22,0.019836426,0.0,0.019836426,0.0,0.0,36.43,0.919,16,7,6,5,38.557,35.8195,38.3125,-0.866025,-0.5,0.0,-1.0,0
2025-06-07 17:30:00,38.4844,991.97,0.013000488,0.0,0.013000488,0.0,0.0,36.09,1.007,17,7,6,5,38.5204,35.8758,38.4735,-0.965926,-0.258819,0.0,-1.0,0
2025-06-07 18:30:00,38.9378,992.27,0.003326416,0.0,0.003326416,0.0,0.0,32.35,1.7523,18,7,6,5,38.4844,35.2194,38.7046,-1.0,-0.0,0.0,-1.0,0
2025-06-07 19:30:00,37.0952,992.78,0.0,0.0,0.0,0.0,0.0,40.76,1.7515,19,7,6,5,38.9378,33.2574,38.4051,-0.965926,0.258819,0.0,-1.0,0
2025-06-07 20:30:00,33.7746,993.15,0.003326416,0.0,0.003326416,0.0,0.0,50.18,2.0209,20,7,6,5,37.0952,32.6444,37.5616,-0.866025,0.5,0.0,-1.0,0
2025-06-07 21:30:00,33.6509,993.82,0.0035095215,0.0,0.0035095215,0.0,0.0,49.78,2.3049,21,7,6,5,33.7746,33.4995,36.7439,-0.707107,0.707107,0.0,-1.0,0
2025-06-07 22:30:00,32.2284,994.24,0.0,0.0,0.0,0.0,0.0,51.47,2.346,22,7,6,5,33.6509,30.9685,35.6952,-0.5,0.866025,0.0,-1.0,0
2025-06-07 23:30:00,32.1515,994.09,0.003326416,0.0,0.003326416,0.0,0.0,52.04,2.421,23,7,6,5,32.2284,29.6197,34.6397,-0.258819,0.965926,0.0,-1.0,0
2025-06-08 00:30:00,32.0662,993.7,0.0,0.0,0.0,0.0,0.0,52.55,2.5354,0,8,6,6,32.1515,28.919,33.4945,0.0,1.0,0.0,-1.0,0
2025-06-08 01:30:00,30.8915,993.86,0.0,0.0,0.0,0.0,0.0,56.73,2.5756,1,8,6,6,32.0662,28.0278,32.4605,0.258819,0.965926,0.0,-1.0,0
2025-06-08 02:30:00,30.9076,993.53,0.0,0.0,0.0,0.0,0.0,56.07,2.5165,2,8,6,6,30.8915,27.7092,31.9827,0.5,0.866025,0.0,-1.0,0
2025-06-08 03:30:00,29.9128,994.22,0.0,0.0,0.0,0.0,0.0,61.02,2.5888,3,8,6,6,30.9076,27.4734,31.3597,0.707107,0.707107,0.0,-1.0,0
2025-06-08 04:30:00,29.5778,994.37,0.00033569336,0.0,0.00033569336,0.0,0.0,62.34,2.3642,4,8,6,6,29.9128,27.3634,30.9179,0.866025,0.5,0.0,-1.0,0
2025-06-08 05:30:00,30.4046,994.15,0.00048828125,0.0,0.00048828125,0.0,0.0,61.31,2.3723,5,8,6,6,29.5778,28.5926,30.6268,0.965926,0.258819,0.0,-1.0,0
2025-06-08 06:30:00,30.6485,994.93,0.0066833496,0.0,0.0066833496,0.0,0.0,61.91,2.6362,6,8,6,6,30.4046,28.6983,30.3905,1.0,0.0,0.0,-1.0,0
2025-06-08 07:30:00,33.0004,994.98,0.02017212,0.0,0.02017212,0.0,0.0,57.39,2.6075,7,8,6,6,30.6485,31.6848,30.742,0.965926,-0.258819,0.0,-1.0,0
2025-06-08 08:30:00,33.4979,995.02,0.029663086,0.0,0.029663086,0.0,0.0,56.14,2.4325,8,8,6,6,33.0004,32.3931,31.1737,0.866025,-0.5,0.0,-1.0,0
2025-06-08 09:30:00,34.1637,994.77,0.02432251,0.0,0.02432251,0.0,0.0,52.68,2.1832,9,8,6,6,33.4979,33.0115,31.8822,0.707107,-0.707107,0.0,-1.0,0
2025-06-08 10:30:00,37.6714,994.34,0.19082642,0.0,0.19082642,0.0,0.0,40.97,1.4905,10,8,6,6,34.1637,36.3696,33.2311,0.5,-0.866025,0.0,-1.0,0
2025-06-08 11:30:00,39.3184,993.7,0.12399292,0.0,0.12399292,0.0,0.0,35.49,0.9975,11,8,6,6,37.6714,37.5184,34.7167,0.258819,-0.965926,0.0,-1.0,0
2025-06-08 12:30:00,39.3485,992.99,0.07366943,0.0,0.07366943,0.0,0.0,35.26,0.8101,12,8,6,6,39.3184,37.5511,36.1667,0.0,-1.0,0.0,-1.0,0
2025-06-08 13:30:00,40.3722,992.06,0.08694458,0.0,0.08694458,0.0,0.0,32.57,1.099,13,8,6,6,39.3485,38.8922,37.3954,-0.258819,-0.965926,0.0,-1.0,0
2025-06-08 14:30:00,40.4944,991.15,0.20581055,0.0,0.20581055,0.0,0.0,32.22,1.4717,14,8,6,6,40.3722,38.836,38.5614,-0.5,-0.866025,0.0,-1.0,0
2025-06-08 15:30:00,39.5974,990.23,0.17593384,0.0,0.17593384,0.0,0.0,35.95,1.4996,15,8,6,6,40.4944,38.557,39.467,-0.707107,-0.707107,0.0,-1.0,0
2025-06-08 16:30:00,39.5899,990.25,0.055877686,0.0,0.055877686,0.0,0.0,35.86,1.434,16,8,6,6,39.5974,38.5204,39.7868,-0.866025,-0.5,0.0,-1.0,0
2025-06-08 17:30:00,39.3874,989.86,0.07418823,0.0,0.07418823,0.0,0.0,36.3,1.5048,17,8,6,6,39.5899,38.4844,39.7983,-0.965926,-0.258819,0.0,-1.0,0
2025-06-08 18:30:00,38.6066,990.52,0.05545044,0.0,0.05545044,0.0,0.0,40.8,1.5531,18,8,6,6,39.3874,38.9378,39.6746,-1.0,-0.0,0.0,-1.0,0
2025-06-08 19:30:00,36.8733,990.72,0.055999756,0.0,0.055999756,0.0,0.0,43.44,2.1932,19,8,6,6,38.6066,37.0952,39.0915,-0.965926,0.258819,0.0,-1.0,0
2025-06-08 20:30:00,35.6959,991.56,0.0,0.0,0.0,0.0,0.0,42.63,2.9328,20,8,6,6,36.8733,33.7746,38.2918,-0.866025,0.5,0.0,-1.0,0
2025-06-08 21:30:00,35.8002,992.18,0.006652832,0.0,0.006652832,0.0,0.0,41.65,3.293,21,8,6,6,35.6959,33.6509,37.6589,-0.707107,0.707107,0.0,-1.0,0
2025-06-08 22:30:00,34.1814,992.46,0.01651001,0.0,0.01651001,0.0,0.0,47.55,3.1646,22,8,6,6,35.8002,32.2284,36.7575,-0.5,0.866025,0.0,-1.0,0
2025-06-08 23:30:00,33.9418,992.18,0.059173584,0.0,0.059173584,0.0,0.0,49.41,3.2664,23,8,6,6,34.1814,32.1515,35.8499,-0.258819,0.965926,0.0,-1.0,0
2025-06-09 00:30:00,33.6049,991.98,0.06283569,0.0,0.06283569,0.0,0.0,50.06,3.4622,0,9,6,0,33.9418,32.0662,35.0162,0.0,1.0,0.0,-1.0,0
2025-06-09 01:30:00,32.6155,991.73,0.09298706,0.0,0.09298706,0.0,0.0,53.92,3.5732,1,9,6,0,33.6049,30.8915,34.3066,0.258819,0.965926,0.0,-1.0,0
2025-06-09 02:30:00,32.4512,991.86,0.14047241,0.0,0.14047241,0.0,0.0,54.93,3.6567,2,9,6,0,32.6155,30.9076,33.7658,0.5,0.866025,0.0,-1.0,0
2025-06-09 03:30:00,31.6408,992.09,0.09347534,0.0,0.09347534,0.0,0.0,60.5,3.6342,3,9,6,0,32.4512,29.9128,33.0726,0.707107,0.707107,0.0,-1.0,0
2025-06-09 04:30:00,31.4596,992.43,0.19400024,0.0,0.19400024,0.0,0.0,61.1,3.1967,4,9,6,0,31.6408,29.5778,32.619,0.866025,0.5,0.0,-1.0,0
2025-06-09 05:30:00,31.9533,992.37,0.15982056,0.0,0.15982056,0.0,0.0,59.58,3.0789,5,9,6,0,31.4596,30.4046,32.2876,0.965926,0.258819,0.0,-1.0,0
2025-06-09 06:30:00,31.8961,993.22,0.013336182,0.0,0.013336182,0.0,0.0,60.81,3.2775,6,9,6,0,31.9533,30.6485,32.0028,1.0,0.0,0.0,-1.0,0
2025-06-09 07:30:00,34.056,993.16,0.019836426,0.0,0.019836426,0.0,0.0,56.46,3.7679,7,9,6,0,31.8961,33.0004,32.2428,0.965926,-0.258819,0.0,-1.0,0
2025-06-09 08:30:00,34.6366,993.45,0.006500244,0.0,0.006500244,0.0,0.0,55.4,3.7975,8,9,6,0,34.056,33.4979,32.6071,0.866025,-0.5,0.0,-1.0,0
2025-06-09 09:30:00,35.2942,992.99,0.070007324,0.0,0.070007324,0.0,0.0,53.55,3.7099,9,9,6,0,34.6366,34.1637,33.216,0.707107,-0.707107,0.0,-1.0,0
2025-06-09 10:30:00,38.4859,992.62,0.23782349,0.0,0.23782349,0.0,0.0,42.68,2.8769,10,9,6,0,35.2942,37.6714,34.387,0.5,-0.866025,0.0,-1.0,0
2025-06-09 11:30:00,39.963,991.87,0.30413818,0.0,0.30413818,0.0,0.0,38.66,2.1835,11,9,6,0,38.4859,39.3184,35.722,0.258819,-0.965926,0.0,-1.0,0
2025-06-09 12:30:00,40.1409,991.23,0.19067383,0.0066833496,0.17416382,0.01651001,0.0,37.44,1.846,12,9,6,0,39.963,39.3485,37.0961,0.0,-1.0,0.0,-1.0,0
2025-06-09 13:30:00,41.221,990.19,0.12716675,0.0,0.07998657,0.053833008,0.0,34.57,1.7767,13,9,6,0,40.1409,40.3722,38.2903,-0.258819,-0.965926,0.0,-1.0,0
2025-06-09 14:30:00,41.0794,989.34,0.12600708,0.0,0.026672363,0.10583496,0.0,34.87,1.8073,14,9,6,0,41.221,40.4944,39.3641,-0.5,-0.866025,0.0,-1.0,0
2025-06-09 15:30:00,40.3007,988.31,0.6567993,0.0,0.63027954,0.060150146,0.0,36.74,2.0864,15,9,6,0,41.0794,39.5974,40.1985,-0.707107,-0.707107,0.0,-1.0,0
2025-06-09 16:30:00,40.2658,987.65,0.49490356,0.0,0.46853638,0.0541687,0.0,37.06,2.3055,16,9,6,0,40.3007,39.5899,40.4951,-0.866025,-0.5,0.0,-1.0,0
2025-06-09 17:30:00,40.1209,987.59,0.381073,0.0,0.35473633,0.056488037,0.0,37.33,2.7043,17,9,6,0,40.2658,39.3874,40.5214,-0.965926,-0.258819,0.0,-1.0,0
